,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
1930,Mean/Mode,42477,MNAR,0.3,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MNAR - 0.3
1932,Mean/Mode,42477,MNAR,0.5,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MNAR - 0.5
1936,Mean/Mode,42493,MAR,0.01,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MAR - 0.01
1939,Mean/Mode,42493,MAR,0.1,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MAR - 0.1
1942,Mean/Mode,42493,MAR,0.3,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MAR - 0.3
1945,Mean/Mode,42493,MAR,0.5,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MAR - 0.5
1948,KNN,42493,MCAR,0.01,Length,downstream_performance_mean,F1_macro,0.6260540633247897,0.0,0.6257677054743584,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MCAR - 0.01
1951,KNN,42493,MCAR,0.1,Length,downstream_performance_mean,F1_macro,0.6204174641467584,0.0,0.6210811007730642,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MCAR - 0.1
1954,Mean/Mode,42493,MCAR,0.3,Length,downstream_performance_mean,F1_macro,0.616409253979473,0.0,0.617755669188589,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MCAR - 0.3
1957,KNN,42493,MCAR,0.5,Length,downstream_performance_mean,F1_macro,0.61145828625053,0.0,0.613851912570607,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MCAR - 0.5
1960,Mean/Mode,42493,MNAR,0.01,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MNAR - 0.01
1963,Mean/Mode,42493,MNAR,0.1,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MNAR - 0.1
1966,Mean/Mode,42493,MNAR,0.3,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MNAR - 0.3
1969,Mean/Mode,42493,MNAR,0.5,Length,downstream_performance_mean,F1_macro,0.627487208179315,0.0,0.6275647325178465,26,airlines,14934.0,12035.0,8.0,26969.0,2.0,6.0,,1.0,MNAR - 0.5
1971,Mean/Mode,42545,MAR,0.01,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MAR - 0.01
1973,Mean/Mode,42545,MAR,0.1,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MAR - 0.1
1975,Mean/Mode,42545,MAR,0.3,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MAR - 0.3
1977,Mean/Mode,42545,MAR,0.5,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MAR - 0.5
1979,Mean/Mode,42545,MCAR,0.01,Material,downstream_performance_mean,RMSE,20.767089564865486,0.0,20.767078478321903,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MCAR - 0.01
1981,Mean/Mode,42545,MCAR,0.1,Material,downstream_performance_mean,RMSE,20.767021723696548,0.0,20.766670025686377,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MCAR - 0.1
1983,Mean/Mode,42545,MCAR,0.3,Material,downstream_performance_mean,RMSE,20.76492953822716,0.0,20.76361143447382,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MCAR - 0.3
1985,KNN,42545,MCAR,0.5,Material,downstream_performance_mean,RMSE,20.75655334666785,0.0,20.755764716785663,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MCAR - 0.5
1987,Mean/Mode,42545,MNAR,0.01,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MNAR - 0.01
1989,Mean/Mode,42545,MNAR,0.1,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MNAR - 0.1
1991,Mean/Mode,42545,MNAR,0.3,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MNAR - 0.3
1993,Mean/Mode,42545,MNAR,0.5,Material,downstream_performance_mean,RMSE,20.767078283799897,0.0,20.76707836312329,63,stock_fardamento02,,,7.0,6277.0,6.0,1.0,,1.0,MNAR - 0.5
1995,Mean/Mode,42636,MAR,0.01,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MAR - 0.01
1997,Mean/Mode,42636,MAR,0.1,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MAR - 0.1
1999,Mean/Mode,42636,MAR,0.3,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MAR - 0.3
2001,Mean/Mode,42636,MAR,0.5,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MAR - 0.5
2003,KNN,42636,MCAR,0.01,x18,downstream_performance_mean,RMSE,0.3322788986527876,0.0,0.3322729774845629,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MCAR - 0.01
2005,Mean/Mode,42636,MCAR,0.1,x18,downstream_performance_mean,RMSE,0.3328122496823348,0.0,0.3329150883901807,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MCAR - 0.1
2007,Mean/Mode,42636,MCAR,0.3,x18,downstream_performance_mean,RMSE,0.335221412464888,0.0,0.3348411035947458,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MCAR - 0.3
2009,Mean/Mode,42636,MCAR,0.5,x18,downstream_performance_mean,RMSE,0.3368181128299987,0.0,0.3360043617112611,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MCAR - 0.5
2011,Mean/Mode,42636,MNAR,0.01,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MNAR - 0.01
2013,Mean/Mode,42636,MNAR,0.1,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MNAR - 0.1
2015,Mean/Mode,42636,MNAR,0.3,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MNAR - 0.3
2017,Mean/Mode,42636,MNAR,0.5,x18,downstream_performance_mean,RMSE,0.3321224378950323,0.0,0.3323375707789415,69,Long,,,20.0,4477.0,20.0,0.0,,1.0,MNAR - 0.5
2019,Mean/Mode,42688,MAR,0.01,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MAR - 0.01
2021,Mean/Mode,42688,MAR,0.1,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MAR - 0.1
2023,Mean/Mode,42688,MAR,0.3,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MAR - 0.3
2025,Mean/Mode,42688,MAR,0.5,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MAR - 0.5
2027,Mean/Mode,42688,MCAR,0.01,area,downstream_performance_mean,RMSE,6501.114269571871,0.0,6501.077511012692,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MCAR - 0.01
2029,Mean/Mode,42688,MCAR,0.1,area,downstream_performance_mean,RMSE,6502.594343458445,0.0,6502.348325306729,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MCAR - 0.1
2031,KNN,42688,MCAR,0.3,area,downstream_performance_mean,RMSE,6505.898180106847,0.0,6505.4554995894005,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MCAR - 0.3
2033,KNN,42688,MCAR,0.5,area,downstream_performance_mean,RMSE,6508.820494838504,0.0,6508.646716216647,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MCAR - 0.5
2035,Mean/Mode,42688,MNAR,0.01,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MNAR - 0.01
2037,Mean/Mode,42688,MNAR,0.1,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MNAR - 0.1
2039,Mean/Mode,42688,MNAR,0.3,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MNAR - 0.3
2041,Mean/Mode,42688,MNAR,0.5,area,downstream_performance_mean,RMSE,6500.91647539922,0.0,6500.916475282553,75,Brazilian_houses,,,13.0,10692.0,9.0,4.0,,1.0,MNAR - 0.5
2043,Mean/Mode,42712,MAR,0.01,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MAR - 0.01
2045,Mean/Mode,42712,MAR,0.1,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MAR - 0.1
2047,Mean/Mode,42712,MAR,0.3,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MAR - 0.3
2049,Mean/Mode,42712,MAR,0.5,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MAR - 0.5
2051,Mean/Mode,42712,MCAR,0.01,humidity,downstream_performance_mean,RMSE,149.47444735549644,0.0,149.48143165185004,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MCAR - 0.01
2053,Mean/Mode,42712,MCAR,0.1,humidity,downstream_performance_mean,RMSE,149.76678166679685,0.0,149.70466314413764,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MCAR - 0.1
2055,Mean/Mode,42712,MCAR,0.3,humidity,downstream_performance_mean,RMSE,149.68104338686732,0.0,149.61608356335816,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MCAR - 0.3
2057,Mean/Mode,42712,MCAR,0.5,humidity,downstream_performance_mean,RMSE,149.7284177951985,0.0,149.64001234156606,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MCAR - 0.5
2059,Mean/Mode,42712,MNAR,0.01,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MNAR - 0.01
2061,Mean/Mode,42712,MNAR,0.1,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MNAR - 0.1
2063,Mean/Mode,42712,MNAR,0.3,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MNAR - 0.3
2065,Mean/Mode,42712,MNAR,0.5,humidity,downstream_performance_mean,RMSE,149.51981457235593,0.0,149.53627016402848,84,Bike_Sharing_Demand,,,13.0,17379.0,9.0,4.0,,1.0,MNAR - 0.5
